"cue","lemma","n"
"tell","future",1
"tell","girl",1
"tell","give",4
"tell","gossip",3
"tell","hearing",1
"tell","inform",7
"tell","information",7
"tell","informative",1
"tell","kid",1
"tell","know",1
"tell","language",1
"tell","let",1
"tell","lie",2
"tell","little",1
"tell","mouth",4
"tell","narrate",1
"tell","nothing",1
"tell","null",1
"tell","occur",1
"tell","pass",1
"tell","people",1
"tell","person",1
"tell","predict",1
"tell","quietly",1
"tell","read",1
"tell","receive",1
"tell","release",1
"tell","reveal",1
"tell","revealing",1
"tell","right",1
"tell","say",9
"tell","secret",6
"tell","sell",1
"tell","sentence",1
"tell","share",2
"tell","show",3
"tell","snitch",2
"tell","someone",10
"tell","something",4
"tell","sound",1
"tell","speak",15
"tell","speaking",2
"tell","spoken",1
"tell","story",6
"tell","subject",1
"tell","tabloid",1
"tell","talk",10
"tell","tattle",3
"tell","tattletale",1
"tell","tell",4
"tell","teller",1
"tell","tongue",1
"tell","transfer",1
"tell","truth",4
"tell","type",1
"tell","use",3
"tell","variable",1
"tell","verb",1
"tell","voice",2
"tell","wave",1
"tell","whats",1
"tell","whisper",1
"tell","word",4
"tell","write",2
"toes","1",1
"toes","10",5
"toes","4",1
"toes","5",6
"toes","able",2
"toes","aid",1
"toes","also",1
"toes","amount",1
"toes","analog",1
"toes","animal",4
"toes","appendage",6
"toes","aren",1
"toes","aspect",1
"toes","attach",5
"toes","attention",1
"toes","baby",1
"toes","bad",2
"toes","balance",26
"toes","balanced",2
"toes","balancing",1
"toes","barefoot",1
"toes","barefooted",1
"toes","bend",2
"toes","big",6
"toes","black",1
"toes","body",6
"toes","bone",5
"toes","bony",2
"toes","break",1
"toes","brown",1
"toes","call",1
"toes","callous",1
"toes","can",22
"toes","chubby",1
"toes","clean",2
"toes","clear",1
"toes","clip",1
"toes","club",1
"toes","coffee",1
"toes","collect",1
"toes","color",2
"toes","connect",2
"toes","consist",1
"toes","contain",1
"toes","cover",5
"toes","cut",3
"toes","dance",1
"toes","dancing",1
"toes","dark",2
"toes","day",1
"toes","different",3
"toes","digit",4
"toes","dirt",1
"toes","dirty",6
"toes","easily",1
"toes","edge",1
"toes","eight",1
"toes","em",1
"toes","end",8
"toes","equivalent",2
"toes","essential",1
"toes","everyone",1
"toes","extension",1
"toes","extra",2
"toes","fat",3
"toes","find",2
"toes","finger",11
"toes","five",8
"toes","flange",1
"toes","flat",1
"toes","flesh",1
"toes","flip",1
"toes","flop",1
"toes","foot",59
"toes","free",1
"toes","fun",1
"toes","generally",1
"toes","get",3
"toes","give",1
"toes","go",2
"toes","golf",1
"toes","green",1
"toes","grip",2
"toes","gross",4
"toes","grow",3
"toes","hair",2
"toes","hairy",3
"toes","hand",1
"toes","hard",2
"toes","hate",1
"toes","head",1
"toes","help",13
"toes","human",7
"toes","important",1
"toes","individual",1
"toes","individually",1
"toes","information",1
"toes","jam",2
"toes","keep",7
"toes","kiss",1
"toes","know",1
"toes","length",1
"toes","less",2
"toes","ligament",1
"toes","light",2
"toes","like",5
"toes","little",3
"toes","locate",2
"toes","long",11
"toes","look",4
"toes","lose",2
"toes","make",1
"toes","mammal",1
"toes","massage",1
"toes","may",3
"toes","miss shaped",1
"toes","misshapen",1
"toes","move",3
"toes","muscle",1
"toes","nail",21
"toes","nasty",1
"toes","new",3
"toes","nice",1
"toes","normally",1
"toes","nub",1
"toes","null",1
"toes","oddly",1
"toes","one",3
"toes","outer",2
"toes","painful",1
"toes","paint",6
"toes","painted",3
"toes","part",7
"toes","pedicure",2
"toes","people",8
"toes","per",3
"toes","person",5
"toes","phalange",1
"toes","physical",1
"toes","pig",1
"toes","piggy",2
"toes","pink",2
"toes","play",1
"toes","pointy",1
"toes","polish",1
"toes","pretty",3
"toes","protective",1
"toes","really",1
"toes","receive",1
"toes","refer",1
"toes","remove",1
"toes","renew",1
"toes","require",1
"toes","rest",1
"toes","ring",1
"toes","rough",2
"toes","round",5
"toes","run",1
"toes","s",2
"toes","sand",1
"toes","sensitive",1
"toes","separated",1
"toes","shape",2
"toes","shoe",3
"toes","short",10
"toes","similar",2
"toes","size",3
"toes","skin",4
"toes","skinny",4
"toes","skip",1
"toes","small",8
"toes","smell",4
"toes","smelly",2
"toes","smooth",2
"toes","sock",4
"toes","soft",1
"toes","sometimes",1
"toes","song",2
"toes","sorry",1
"toes","spelling",1
"toes","squish",1
"toes","stabilize",1
"toes","start",1
"toes","step",1
"toes","stinky",2
"toes","stub",1
"toes","stubby",6
"toes","stumpy",1
"toes","summertime",1
"toes","surface",1
"toes","sweaty",1
"toes","t",1
"toes","tan",1
"toes","tangible",1
"toes","ten",15
"toes","terminal",1
"toes","thing",2
"toes","tickle",2
"toes","ticklish",1
"toes","time",1
"toes","tiny",1
"toes","toe",18
"toes","toenail",15
"toes","together",1
"toes","top",2
"toes","total",1
"toes","toward",1
"toes","tract",1
"toes","two",1
"toes","typically",1
"toes","ugly",3
"toes","uncover",1
"toes","underneath",1
"toes","upon",1
"toes","us",1
"toes","use",9
"toes","usually",5
"toes","various",1
"toes","vary",1
"toes","walk",8
"toes","walking",1
"toes","wear",1
"toes","web",2
"toes","weird",1
"toes","well",1
"toes","white",1
"toes","wiggle",4
"toes","wrong",1
"toes","yellow",1
"toes","yew",1
"touch","5",1
"touch","act",2
"touch","action",1
"touch","admire",1
"touch","also",1
"touch","animal",1
"touch","apple",1
"touch","bad",1
"touch","body",6
"touch","burn",1
"touch","calming",1
"touch","can",1
"touch","capacity",1
"touch","caress",1
"touch","cold",5
"touch","come",1
"touch","comfort",1
"touch","contact",7
"touch","delicate",1
"touch","else",2
"touch","emotion",1
"touch","entire",1
"touch","examine",1
"touch","family",1
"touch","feel",26
"touch","feeling",3
"touch","finger",5
"touch","fingerprint",1
"touch","firm",1
"touch","five",3
"touch","foot",2
"touch","fuzzy",1
"touch","gentle",1
"touch","good",1
"touch","grab",1
"touch","hair",1
"touch","hand",12
"touch","hard",3
"touch","healing",1
"touch","hold",2
"touch","holding",1
"touch","hot",5
"touch","hug",1
"touch","hugging",1
"touch","hurt",1
"touch","inspire",1
"touch","interact",1
"touch","interpret",1
"touch","intimacy",1
"touch","iphone",1
"touch","ipod",1
"touch","kind",1
"touch","kiss",1
"touch","love",2
"touch","many",1
"touch","mean",1
"touch","mostly",1
"touch","move",1
"touch","movement",1
"touch","nerve",1
"touch","neuron",1
"touch","null",1
"touch","observational",1
"touch","one",7
"touch","people",2
"touch","pet",1
"touch","physical",3
"touch","pleasant",1
"touch","poke",2
"touch","purposeful",1
"touch","push",1
"touch","reach",2
"touch","recognize",1
"touch","relationship",1
"touch","respond",1
"touch","romance",1
"touch","rough",4
"touch","rub",2
"touch","s",1
"touch","screen",1
"touch","seance",1
"touch","send",1
"touch","sensation",6
"touch","sense",16
"touch","sensitive",1
"touch","sensual",1
"touch","skin",3
"touch","smooth",3
"touch","soft",7
"touch","something",5
"touch","sometimes",1
"touch","stroke",1
"touch","sweet",1
"touch","tangible",1
"touch","technology",1
"touch","texture",2
"touch","tingle",2
"touch","touch",2
"touch","touching",1
"touch","unwanted",1
"touch","use",5
"touch","usually",1
"touch","want",1
"touch","warm",2
"touch","warmth",1
"touch","water",1
"town","˜",1
"town","agriculture",1
"town","almost",1
"town","ancient",1
"town","animal",1
"town","area",29
"town","around",2
"town","available",1
"town","basic",1
"town","bazaar",1
"town","big",1
"town","borough",1
"town","boundary",5
"town","bridge",1
"town","british",1
"town","build",1
"town","building",5
"town","built up",1
"town","business",1
"town","busy",2
"town","can",1
"town","car",1
"town","cartoon",1
"town","center",5
"town","certain",1
"town","chairman",1
"town","chennai",1
"town","chief",1
"town","cinema",1
"town","city",30
"town","code",1
"town","collection",1
"town","commercial",1
"town","community",2
"town","compare",2
"town","concentrated",1
"town","considerable",2
"town","contain",1
"town","contrast",1
"town","corporation",2
"town","countryside",1
"town","crowd",2
"town","date",1
"town","define",2
"town","densely",6
"town","develop",3
"town","district",1
"town","dwelling",1
"town","e",1
"town","earth",1
"town","easily",1
"town","elaborate",1
"town","england",2
"town","entertainment",1
"town","especially",1
"town","establish",1
"town","etc",2
"town","except",1
"town","facility",3
"town","fairly",1
"town","farm",1
"town","farming",1
"town","fishing",1
"town","fix",2
"town","full",1
"town","generally",2
"town","get",2
"town","ghost",1
"town","girl",1
"town","go",1
"town","good",2
"town","government",3
"town","grass",1
"town","group",2
"town","hall",3
"town","home",1
"town","hospital",1
"town","house",8
"town","human",4
"town","important",1
"town","know",1
"town","lake",1
"town","large",13
"town","lecithin",1
"town","less",4
"town","life",1
"town","like",1
"town","live",9
"town","local",3
"town","locality",1
"town","location",1
"town","lot",1
"town","lovable",1
"town","make",2
"town","many",5
"town","market",1
"town","medium",1
"town","meet",1
"town","mining",1
"town","movie",1
"town","mumbai",1
"town","municipal",3
"town","municipality",1
"town","name",3
"town","native",1
"town","nature",1
"town","need",2
"town","new",2
"town","null",1
"town","number",1
"town","occupy",1
"town","offer",1
"town","old",2
"town","organization",1
"town","park",1
"town","part",1
"town","particular",1
"town","people",20
"town","place",18
"town","pollution",1
"town","pond",1
"town","populate",7
"town","populated",4
"town","population",3
"town","poultry",1
"town","power",2
"town","private",1
"town","province",1
"town","public",1
"town","region",2
"town","reside",1
"town","residential",1
"town","road",1
"town","rural",3
"town","s",1
"town","school",1
"town","settlement",5
"town","shop",4
"town","similar",1
"town","sit",1
"town","size",2
"town","small",17
"town","space",1
"town","standard",1
"town","state",2
"town","stay",1
"town","surround",2
"town","temple",1
"town","tension",1
"town","thickly",2
"town","thing",1
"town","together",1
"town","town",26
"town","townsfolk",3
"town","township",7
"town","townspeople",3
"town","u",1
"town","urban",10
"town","usa",1
"town","usually",1
"town","vienna",1
"town","village",17
"town","well",1
"town","within",1
"town","work",1
"town","zip",1
"toy","able",1
"toy","action",4
"toy","activity",1
"toy","adult",12
"toy","age",5
"toy","almost",1
"toy","alone",1
"toy","amusement",1
"toy","animal",6
"toy","anything",4
"toy","appealing",1
"toy","arcade",1
"toy","around",1
"toy","artwork",1
"toy","bad",1
"toy","ball",5
"toy","barbie",7
"toy","barby",2
"toy","battery",2
"toy","bear",1
"toy","become",1
"toy","big",2
"toy","bike",1
"toy","birthday",1
"toy","block",4
"toy","board",2
"toy","boat",1
"toy","boring",1
"toy","bounce",1
"toy","box",2
"toy","boy",1
"toy","bright",5
"toy","brightly",1
"toy","bring",3
"toy","build",1
"toy","building",2
"toy","buy",4
"toy","buzz",1
"toy","calm",1
"toy","can",45
"toy","car",9
"toy","care",1
"toy","carry",1
"toy","cause",2
"toy","certain",1
"toy","cheap",1
"toy","child",62
"toy","childhood",4
"toy","childish",1
"toy","childless",1
"toy","china",2
"toy","choke",1
"toy","christmas",5
"toy","claus",1
"toy","clothes",1
"toy","collectible",1
"toy","color",6
"toy","colorful",15
"toy","come",2
"toy","computer",2
"toy","consider",1
"toy","contain",1
"toy","control",1
"toy","cost",2
"toy","creative",1
"toy","creativity",1
"toy","cure",1
"toy","cycle",1
"toy","dangerous",2
"toy","day",1
"toy","describe",1
"toy","device",1
"toy","different",8
"toy","dirty",1
"toy","distraction",1
"toy","dog",3
"toy","doll",9
"toy","dream",1
"toy","duck",2
"toy","dull",1
"toy","easily",2
"toy","educational",1
"toy","electronic",4
"toy","emotion",1
"toy","emotional",1
"toy","enjoyable",1
"toy","enjoyment",2
"toy","entertain",5
"toy","entertaining",3
"toy","entertainment",9
"toy","ex",1
"toy","excite",1
"toy","expensive",3
"toy","explore",1
"toy","factory",1
"toy","feel",2
"toy","figure",3
"toy","figurine",1
"toy","find",1
"toy","fooling",1
"toy","forget",1
"toy","form",2
"toy","full",1
"toy","fun",24
"toy","fur",1
"toy","gadget",1
"toy","game",10
"toy","gender",1
"toy","generally",3
"toy","get",2
"toy","gi",1
"toy","gift",4
"toy","girl",1
"toy","give",7
"toy","go",1
"toy","good",3
"toy","gun",1
"toy","hand me down",1
"toy","happiness",6
"toy","happy",5
"toy","hard",6
"toy","hazard",1
"toy","help",1
"toy","hoe",1
"toy","hot",4
"toy","hotel",1
"toy","house",1
"toy","imagination",6
"toy","include",1
"toy","influence",1
"toy","intend",1
"toy","interest",2
"toy","involve",1
"toy","item",6
"toy","joy",1
"toy","keep",2
"toy","ken",1
"toy","kid",17
"toy","kind",1
"toy","large",4
"toy","lead",2
"toy","learn",1
"toy","learning",1
"toy","life",1
"toy","lifelong",1
"toy","light",3
"toy","like",8
"toy","line",1
"toy","little",3
"toy","loge",1
"toy","loll",1
"toy","loneliness",1
"toy","look",1
"toy","lose",1
"toy","lot",1
"toy","loving",1
"toy","machine",1
"toy","make",18
"toy","many",10
"toy","mass",1
"toy","material",1
"toy","mess",1
"toy","metal",1
"toy","mind",1
"toy","miniature",1
"toy","money",2
"toy","motor",1
"toy","motorcycle",1
"toy","move",2
"toy","movie",1
"toy","music",1
"toy","nationwide",1
"toy","new",4
"toy","noise",6
"toy","noisy",1
"toy","normally",1
"toy","nostalgic",1
"toy","null",1
"toy","object",14
"toy","obnoxious",1
"toy","occupy",1
"toy","old",2
"toy","one",2
"toy","open",1
"toy","paint",2
"toy","part",1
"toy","people",6
"toy","pet",1
"toy","phone",1
"toy","physical",1
"toy","plastic",13
"toy","play",52
"toy","playboy",1
"toy","playful",2
"toy","pleasure",3
"toy","present",3
"toy","price",1
"toy","produce",1
"toy","project",1
"toy","put",1
"toy","r",1
"toy","range",1
"toy","rattle",3
"toy","recreation",1
"toy","relate",1
"toy","remote",1
"toy","represent",1
"toy","representation",1
"toy","reward",1
"toy","roll",1
"toy","room",2
"toy","round",1
"toy","rubber",1
"toy","s",1
"toy","sally",1
"toy","salty",1
"toy","santa",1
"toy","section",1
"toy","seek",1
"toy","sell",1
"toy","sense",1
"toy","sex",2
"toy","sexual",1
"toy","shape",4
"toy","simple",2
"toy","size",6
"toy","slang",1
"toy","slide",1
"toy","small",11
"toy","social",1
"toy","soft",5
"toy","someone",1
"toy","someones",2
"toy","something",21
"toy","sometimes",1
"toy","sound",1
"toy","source",1
"toy","special",1
"toy","specific",2
"toy","squeaker",1
"toy","state",1
"toy","store",9
"toy","story",2
"toy","stuff",3
"toy","stuffed",2
"toy","stuffing",1
"toy","surface",2
"toy","swing",1
"toy","system",1
"toy","tangible",1
"toy","taste",1
"toy","teddy",1
"toy","teenager",1
"toy","term",1
"toy","texture",1
"toy","thing",5
"toy","time",1
"toy","today",1
"toy","together",1
"toy","top",2
"toy","toy",32
"toy","train",3
"toy","truck",2
"toy","type",1
"toy","typically",1
"toy","unique",1
"toy","us",1
"toy","use",23
"toy","usually",9
"toy","value",1
"toy","variety",7
"toy","vary",1
"toy","vend",1
"toy","verb",1
"toy","video",3
"toy","wheel",8
"toy","whistle",1
"toy","wood",1
"toy","wooden",1
"toy","worth",1
"toy","year",1
"toy","yo",2
"toy","youth",2
"train","also",1
"train","b",1
"train","basic",1
"train","big",2
"train","burlington",1
"train","bus",1
"train","businessman",1
"train","busy",1
"train","caboose",7
"train","can",5
"train","car",8
"train","cargo",7
"train","carry",4
"train","cart",1
"train","cattle",1
"train","cause",1
"train","cheap",1
"train","chew",12
"train","chew chew",2
"train","chicago",1
"train","child",1
"train","city",1
"train","coal",7
"train","coin",1
"train","commercial",1
"train","communication",1
"train","conductor",4
