"cue","feature","pos","lemma"
"son","male","adjective","male"
"son","child","noun","child"
"son","person","noun","person"
"son","adopted","verb","adopt"
"son","son","noun","son"
"son","person","noun","person"
"son","legal","adjective","legal"
"son","position","noun","position"
"son","son","noun","son"
"son","boy","noun","boy"
"son","man","noun","man"
"son","relation","noun","relation"
"son","parents","noun","parent"
"son","male","adjective","male"
"son","child","noun","child"
"son","male","adjective","male"
"son","descendant","noun","descendant"
"son","young","adjective","young"
"son","male","adjective","male"
"son","person","noun","person"
"son","spoken","verb","speak"
"son","child","noun","child"
"son","male","adjective","male"
"son","child","noun","child"
"son","male","adjective","male"
"son","issue","noun","issue"
"son","offspring","noun","offspring"
"son","parent","noun","parent"
"son","father","noun","father"
"son","mother","noun","mother"
"son","sibling","noun","sibling"
"son","mother","noun","mother"
"son","father","noun","father"
"son","son","noun","son"
"son","male","adjective","male"
"son","offspring","noun","offspring"
"son","boy","noun","boy"
"son","man","noun","man"
"son","relation","noun","relation"
"son","parents","noun","parent"
"son","male","adjective","male"
"son","descendant","adjective","descendant"
"son","biological","adjective","biological"
"son","male","adjective","male"
"son","offspring","noun","offspring"
"son","male","adjective","male"
"son","sibling","noun","sibling"
"son","family","noun","family"
"son","legal","adjective","legal"
"son","male","adjective","male"
"son","heir","noun","heir"
"son","member","noun","member"
"son","family","noun","family"
"son","unit","noun","unit"
"son","boy","noun","boy"
"son","boy","noun","boy"
"son","man","noun","man"
"son","relation","noun","relation"
"son","parent","noun","parent"
"son","boy","noun","boy"
"son","man","noun","man"
"son","relation","noun","relation"
"son","parents","noun","parent"
"son","male","adjective","male"
"son","inheritor","noun","inheritor"
"son","male","adjective","male"
"son","child","noun","child"
"son","patents","noun","patent"
"son","boy","noun","boy"
"son","child","noun","child"
"son","boy","noun","boy"
"son","child","noun","child"
"son","dude","noun","dude"
"son","bloke","noun","bloke"
"son","boy","noun","boy"
"son","dependent","adjective","dependent"
"son","descendant","noun","descendant"
"son","heir","noun","heir"
"son","junior","adjective","junior"
"son","offspring","noun","offspring"
"son","scion","noun","scion"
"son","boy","noun","boy"
"son","heir","noun","heir"
"son","progeny","noun","progeny"
"son","boy","noun","boy"
"son","male","adjective","male"
"son","offspring","noun","offspring"
"son","boy","noun","boy"
"son","youth","noun","youth"
"son","child","noun","child"
"son","boy","noun","boy"
"son","person","noun","person"
"son","proud","adjective","proud"
"son","father","noun","father"
"son","boy","noun","boy"
"son","male","adjective","male"
"son","child","noun","child"
"son","child","noun","child"
"son","boy","noun","boy"
"son","man","noun","man"
"son","Jesus","name","jesus"
"son","male","adjective","male"
"son","child","noun","child"
"son","youngster","noun","youngster"
"son","lad","noun","lad"
"son","teenager","noun","teenager"
"son","cousin","noun","cousin"
"son","blood","noun","blood"
"son","successor","noun","successor"
"son","care","noun","care"
"son","taker","noun","taker"
"son","sometime","adverb","sometime"
"son","irritates","verb","irritate"
"son","heir","noun","heir"
"son","progeny","noun","progeny"
"son","heritage","noun","heritage"
"son","male","adjective","male"
"son","gender","noun","gender"
"son","boy","noun","boy"
"son","descended","verb","descend"
"son","parents","noun","parent"
"son","relationship","noun","relationship"
"son","sibling","noun","sibling"
"son","part","noun","part"
"son","family","noun","family"
"son","usually","adverb","usually"
"son","good","adjective","good"
"son","India","name","india"
"son","lad","noun","lad"
"son","child","noun","child"
"son","young","adjective","young"
"son","man","noun","man"
"son","logos","noun","logo"
"son","word","noun","word"
"son","boy","noun","boy"
"son","male","adjective","male"
"son","child","noun","child"
"son","parents","noun","parent"
"son","male","adjective","male"
"son","child","noun","child"
"son","somebody","noun","somebody"
"son","male","adjective","male"
"son","child","noun","child"
"son","junior","adjective","junior"
"son","boy","noun","boy"
"son","heir","noun","heir"
"son","dependent","adjective","dependent"
"son","descendant","noun","descendant"
"son","offspring","noun","offspring"
"son","scion","noun","scion"
"son","baby","noun","baby"
"son","child","noun","child"
"son","lad","noun","lad"
"son","lass","noun","lass"
"son","little","adverb","little"
"son","one","number","one"
"son","youngster","noun","youngster"
"son","juvenile","adjective","juvenile"
"son","male","adjective","male"
"son","offspring","noun","offspring"
"son","family","noun","family"
"son","male","adjective","male"
"son","offspring","noun","offspring"
"son","boy","noun","boy"
"son","male","adjective","male"
"son","relation","noun","relation"
"son","parent","adjective","parent"
"son","male","adjective","male"
"son","person","noun","person"
"son","family","noun","family"
"son","male","adjective","male"
"son","offspring","noun","offspring"
"son","human","adjective","human"
"son","male","adjective","male"
"son","person","noun","person"
"son","offspring","noun","offspring"
"son","boy","noun","boy"
"son","masculine","adjective","masculine"
"son","one","number","one"
"son","s","adjective","s"
"son","male","adjective","male"
"son","child","noun","child"
"son","one","number","one"
"son","s","noun","s"
"son","male","adjective","male"
"son","child","noun","child"
"son","male","adjective","male"
"son","descendant","noun","descendant"
"son","man","noun","man"
"son","considered","verb","consider"
"son","relationship","noun","relationship"
"son","child","noun","child"
"son","parent","noun","parent"
"son","one","number","one"
"son","personified","verb","personify"
"son","regarded","verb","regard"
"son","male","adjective","male"
"son","descendant","noun","descendant"
"son","tied","verb","tie"
"son","familiar","adjective","familiar"
"son","form","noun","form"
"son","address","noun","address"
"son","young","adjective","young"
"son","man","noun","man"
"son","one","number","one"
"son","s","noun","s"
"son","male","adjective","male"
"son","child","noun","child"
"son","male","adjective","male"
"son","descendant","noun","descendant"
"son","man","noun","man"
"son","considered","verb","consider"
"son","relationship","noun","relationship"
"son","child","noun","child"
"son","parent","noun","parent"
"son","one","number","one"
"son","personified","verb","personify"
"son","regarded","verb","regard"
"son","male","adjective","male"
"son","descendant","noun","descendant"
"son","used","verb","use"
"son","familiar","adjective","familiar"
"son","form","noun","form"
"son","address","noun","address"
"son","young","adjective","young"
"son","man","noun","man"
"son","son","noun","son"
"son","Christianity","noun","christianity"
"son","second","adjective","second"
"son","person","noun","person"
"son","trinity","noun","trinity"
"son","male","adjective","male"
"son","offspring","noun","offspring"
"son","boy","noun","boy"
"son","man","noun","man"
"son","relation","noun","relation"
"son","parents","noun","parent"
"son","male","adjective","male"
"son","descendant","noun","descendant"
"son","familiar","adjective","familiar"
"son","term","noun","term"
"son","address","noun","address"
"son","boy","noun","boy"
"son","man","verb","man"
"son","male","noun","male"
"son","certain","adjective","certain"
"son","country","noun","country"
"son","place","noun","place"
"son","etc","noun","etc"
"son","one","number","one"
"son","closely","adverb","closely"
"son","connected","verb","connect"
"son","certain","adjective","certain"
"son","environment","noun","environment"
"son","son","noun","son"
"son","circus","noun","circus"
"son","one","number","one"
"son","s","noun","s"
"son","male","adjective","male"
"son","child","noun","child"
"son","male","adjective","male"
"son","descendant","noun","descendant"
"son","man","noun","man"
"son","considered","verb","consider"
"son","relationship","noun","relationship"
"son","child","noun","child"
"son","parent","adjective","parent"
"son","smart","adjective","smart"
"son","child","noun","child"
"son","study","noun","study"
"son","fathers","noun","father"
"son","follower","noun","follower"
"son","bold","adjective","bold"
"son","mischievous","adjective","mischievous"
"son","son","noun","son"
"son","close","adjective","close"
"son","friend","noun","friend"
"son","male","adjective","male"
"son","child","noun","child"
"son","male","adjective","male"
"son","issue","noun","issue"
"son","offspring","noun","offspring"
"son","parent","noun","parent"
"son","father","noun","father"
"son","mother","noun","mother"
"son","relationship","noun","relationship"
"son","person","noun","person"
"son","born","verb","bear"
"son","earth","noun","earth"
"son","relation","noun","relation"
"son","carting","verb","cart"
"son","mother","noun","mother"
"son","son","noun","son"
"son","god","noun","god"
"son","son","noun","son"
"son","boy","noun","boy"
"son","son-in-law","noun","son in law"
"son","child","noun","child"
"son","cute","adjective","cute"
"son","sweet","adjective","sweet"
"son","human","adjective","human"
"son","son","noun","son"
"son","-male","adjective","male"
"son","child","noun","child"
"son","offspring","noun","offspring"
"son","descendant","noun","descendant"
"son","foster","adjective","foster"
"son","son","noun","son"
"son","dependent","adjective","dependent"
"son","scion","noun","scion"
"son","heir","noun","heir"
"son","boy","noun","boy"
"son","male","adjective","male"
"son","child","noun","child"
"son","ward","noun","ward"
"son","heir","noun","heir"
"son","progeny","noun","progeny"
"son","bring","verb","bring"
"son","train","verb","train"
"son","play","noun","play"
"son","ward","noun","ward"
"son","male","adjective","male"
"son","child","noun","child"
"son","mustache","noun","mustache"
"son","beard","noun","beard"
"son","young","adjective","young"
"son","man","noun","man"
"son","lad","noun","lad"
"son","school","noun","school"
"son","boy","noun","boy"
"son","youngster","noun","youngster"
"son","child","noun","child"
"son","teenager","noun","teenager"
"son","NULL ","name","null"
"soup","gross","adjective","gross"
"soup","water","noun","water"
"soup","vegetables","noun","vegetable"
"soup","secret","adjective","secret"
"soup","recipe","noun","recipe"
"soup","potato","noun","potato"
"soup","vegetable","noun","vegetable"
"soup","can","modal","can"
"soup","lentil","noun","lentil"
"soup","turtle","noun","turtle"
"soup","cold","adjective","cold"
"soup","weather","noun","weather"
"soup","cam","noun","cam"
"soup","bells","noun","bell"
"soup","hot","adjective","hot"
"soup","water","noun","water"
"soup","chunky","adjective","chunky"
"soup","nova","noun","nova"
"soup","McNamara","name","mcnamara"
"soup","sick","adjective","sick"
"soup","broth","noun","broth"
"soup","noodles","noun","noodle"
"soup","tomato","noun","tomato"
"soup","liquid","adjective","liquid"
"soup","warm","adjective","warm"
"soup","winter","noun","winter"
"soup","chowder","noun","chowder"
"soup","ingredients","noun","ingredient"
"soup","chef","noun","chef"
"soup","tomato","noun","tomato"
"soup","salad","noun","salad"
"soup","hot","adjective","hot"
"soup","cam","noun","cam"
"soup","bell","noun","bell"
"soup","s","adjective","s"
"soup","chicken","noun","chicken"
"soup","noodle","noun","noodle"
"soup","liquid","adjective","liquid"
"soup","hot","adjective","hot"
"soup","winter","noun","winter"
"soup","cracker","noun","cracker"
"soup","grilled","adjective","grilled"
"soup","cheese","noun","cheese"
"soup","broth","noun","broth"
"soup","good","adjective","good"
"soup","cold","adjective","cold"
"soup","weathered","adjective","weathered"
"soup","vegetables","noun","vegetable"
"soup","broth","noun","broth"
"soup","hot","adjective","hot"
"soup","liquid","adjective","liquid"
"soup","thick","adjective","thick"
"soup","creamy","adjective","creamy"
"soup","noodles","noun","noodle"
"soup","hot","adverb","hot"
"soup","made","verb","make"
"soup","sick","adjective","sick"
"soup","cold","adjective","cold"
"soup","vegetables","noun","vegetable"
"soup","creamy","adjective","creamy"
"soup","people","noun","people"
"soup","eat","verb","eat"
"soup","food","noun","food"
"soup","many","adjective","many"
"soup","different","adjective","different"
"soup","types","noun","type"
"soup","liquid","adjective","liquid"
"soup","edible","adjective","edible"
"soup","watery","adjective","watery"
"soup","healthy","adjective","healthy"
"soup","cam","noun","cam"
"soup","bells","noun","bell"
"soup","liquid","adjective","liquid"
"soup","sick","adjective","sick"
"soup","hot","adjective","hot"
"soup","food","noun","food"
"soup","chicken","noun","chicken"
"soup","noodle","noun","noodle"
"soup","tomato","noun","tomato"
"soup","soup","noun","soup"
"soup","hand","noun","hand"
"soup","warm","adjective","warm"
"soup","soothing","adjective","soothing"
